Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Date,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
3.447619047619048,4.480952380952381,5.057142857142857,10.095238095238095,4.00952380952381,-37.8752380952381,-51.49190476190477,-303.4980952380952,2.6309523809523814,2.4,1.8619047619047624,24/03/2004,-0.35713979692999986,-2.6282835069700012,-4.908329236149995,-22.767374578700018
2.1142857142857143,3.971428571428571,5.133333333333333,5.809523809523809,1.9904761904761907,-38.08285714285715,-51.75238095238095,-306.05285714285714,5.466666666666667,4.65,4.421428571428571,25/03/2004,-0.3286422380299999,-2.2279227806899975,-4.489646899679993,-21.487056977100018
3.8476190476190473,5.728571428571429,6.285714285714286,6.123809523809523,4.20952380952381,-38.457142857142856,-51.85952380952382,-304.80428571428575,4.376190476190477,3.85,3.3785714285714286,26/03/2004,-0.31712494762000004,-2.201732731569998,-4.4756798011999965,-21.0960564242
4.59047619047619,8.3,5.619047619047619,2.3523809523809525,1.9619047619047616,-37.92666666666667,-51.5704761904762,-301.3347619047619,3.8190476190476192,3.5,2.861904761904762,27/03/2004,-0.3432547123400001,-2.6654782100099976,-4.780901341389997,-22.0234109681
1.1714285714285713,9.70952380952381,2.4571428571428573,7.847619047619046,3.9333333333333336,-37.90047619047619,-51.479047619047606,-302.1966666666666,6.954761904761905,6.45,5.949999999999999,28/03/2004,-0.3342872194599999,-2.6242774152499972,-4.7234047673599955,-21.466602855300003
6.428571428571429,9.39047619047619,5.238095238095238,4.904761904761905,0.8476190476190475,-38.14952380952381,-51.65952380952382,-303.16333333333324,8.826190476190478,8.0,7.690476190476189,29/03/2004,-0.35630459755999994,-2.554296888940001,-4.77907883669,-22.54502587800003
2.904761904761905,5.3238095238095235,4.704761904761905,10.819047619047618,6.6380952380952385,-38.21857142857143,-51.71142857142858,-302.49857142857144,8.635714285714286,8.2,7.71904761904762,30/03/2004,-0.3444064327599998,-2.6144551167100003,-4.80094516833,-21.933365704800003
5.647619047619048,6.495238095238094,6.704761904761905,6.904761904761905,2.504761904761905,-38.1047619047619,-51.744285714285716,-302.5442857142857,8.090476190476192,7.75,7.333333333333333,31/03/2004,-0.3553084733699998,-2.5545004290300013,-4.830580673449998,-22.526951435600026
3.447619047619048,4.571428571428571,5.419047619047619,6.6380952380952385,3.5047619047619043,-38.14142857142857,-51.788095238095245,-301.6228571428572,9.921428571428574,9.0,8.816666666666666,01/04/2004,-0.34387602837,-2.6337626985199996,-4.90300046318,-21.765213827799993
4.20952380952381,5.361904761904762,5.961904761904762,5.714285714285714,4.028571428571429,-38.26761904761905,-51.729523809523805,-301.0357142857143,11.076190476190478,10.55,10.05952380952381,02/04/2004,-0.34377948817999965,-2.62536721312,-4.799655679370001,-21.78872389459999
2.1619047619047618,1.2523809523809522,3.58095238095238,1.9333333333333333,3.9904761904761905,-37.90952380952381,-51.473333333333336,-302.85428571428577,11.054761904761905,9.9,9.469047619047618,03/04/2004,-0.35996030172999993,-2.6771027815899995,-5.004058880519994,-23.03064751450001
3.9523809523809526,3.6761904761904756,4.904761904761904,5.428571428571429,3.6380952380952385,-38.40238095238095,-51.903809523809535,-303.57142857142856,11.183333333333334,10.6,10.283333333333335,04/04/2004,-0.3539896520200005,-2.778142453340002,-5.447735320770001,-21.299828897499996
1.6857142857142857,3.7714285714285714,1.6666666666666667,5.361904761904762,4.514285714285715,-38.00190476190476,-51.67571428571428,-304.4428571428572,8.502380952380951,7.95,7.604761904761905,05/04/2004,-0.3389480567300002,-2.323044985359998,-4.556790992809997,-21.670168123800035
2.4,3.1761904761904765,3.5333333333333328,5.847619047619046,3.3619047619047624,-38.231904761904765,-51.70714285714286,-303.51047619047614,8.045238095238096,7.65,6.916666666666668,06/04/2004,-0.35151118398000003,-2.483286238020002,-4.718669200220003,-22.05063657100004
3.9142857142857146,5.480952380952381,6.980952380952381,6.485714285714287,4.161904761904761,-38.12380952380953,-51.72142857142857,-301.6671428571429,7.033333333333333,6.05,5.561904761904762,07/04/2004,-0.33959294840999993,-2.6131342636399997,-4.704980398869996,-21.7201229644
2.8095238095238093,2.6047619047619044,2.4666666666666663,2.9523809523809526,3.0476190476190474,-38.4,-51.87761904761906,-303.20095238095246,6.959523809523809,5.95,5.7023809523809526,08/04/2004,-0.3382173714700002,-2.5350923010199997,-5.03508890814,-21.280896798399993
4.866666666666666,5.685714285714287,5.2666666666666675,13.504761904761907,4.8,-38.656666666666666,-52.06428571428571,-302.7519047619047,5.854761904761906,5.35,5.011904761904763,09/04/2004,-0.35867499866,-2.838409073620001,-5.876344218170001,-20.76968206480001
5.295238095238095,5.166666666666667,3.923809523809523,5.114285714285715,2.1619047619047618,-37.98476190476191,-51.49285714285715,-301.4980952380952,7.366666666666667,7.0,6.533333333333334,10/04/2004,-0.33832926930999974,-2.6397261111999986,-4.7280237834,-21.62011983739999
2.904761904761905,5.3238095238095235,4.704761904761905,10.819047619047618,6.6380952380952385,-38.21857142857143,-51.71142857142858,-302.49857142857144,8.635714285714286,8.2,7.71904761904762,11/04/2004,-0.3444064327599998,-2.6144551167100003,-4.80094516833,-21.933365704800003
3.9523809523809526,5.371428571428572,12.55238095238095,7.104761904761904,2.638095238095238,-37.827619047619045,-51.32142857142857,-301.2028571428571,6.038095238095239,5.5,4.804761904761904,12/04/2004,-0.33921639337999965,-2.64672326416,-4.84218784435,-21.53019316939997
4.199999999999999,6.3047619047619055,7.333333333333332,4.809523809523809,3.2,-38.16714285714285,-51.59238095238094,-302.34476190476187,4.538095238095238,3.95,3.7166666666666672,13/04/2004,-0.3417548446500003,-2.6800451623999977,-4.76398263647999,-22.0860987768
4.6,6.023809523809525,5.580952380952381,6.380952380952381,5.0285714285714285,-38.31571428571429,-51.772380952380956,-304.4938095238095,5.711904761904761,5.2,4.564285714285715,14/04/2004,-0.3400794041400003,-2.309583009829997,-4.538662214779994,-21.869675430900042
2.5333333333333337,7.023809523809524,8.095238095238093,8.58095238095238,4.761904761904763,-38.21571428571428,-51.959047619047624,-303.9471428571428,8.180952380952382,7.5,6.928571428571429,15/04/2004,-0.3485742697400001,-2.8545120315300005,-5.87309691562,-20.547463978499987
1.6857142857142857,3.7714285714285714,1.6666666666666667,5.361904761904762,4.514285714285715,-38.00190476190476,-51.67571428571428,-304.4428571428572,8.502380952380951,7.95,7.604761904761905,16/04/2004,-0.3389480567300002,-2.323044985359998,-4.556790992809997,-21.670168123800035
1.0476190476190477,2.1904761904761907,3.4761904761904763,3.5904761904761906,3.2095238095238097,-38.037142857142854,-51.56809523809523,-302.15333333333336,10.445238095238095,9.65,9.254761904761905,17/04/2004,-0.3427656899399998,-2.656482461379998,-4.8286387240499975,-21.95824692759999
5.247619047619048,8.738095238095237,8.580952380952379,8.885714285714284,4.866666666666666,-38.15666666666667,-51.76857142857142,-301.9185714285714,9.495238095238095,8.65,8.728571428571428,18/04/2004,-0.3447110303699999,-2.6485940946899995,-4.91361498595,-21.828573291099993
0.9714285714285713,3.4095238095238094,4.552380952380952,4.847619047619048,4.238095238095239,-37.97666666666666,-51.65380952380953,-305.70428571428573,5.307142857142857,4.85,4.366666666666666,19/04/2004,-0.32765670537999986,-2.244760986599998,-4.464285656239997,-21.305889207900012
5.647619047619048,6.495238095238094,6.704761904761905,6.904761904761905,2.504761904761905,-38.1047619047619,-51.744285714285716,-302.5442857142857,8.090476190476192,7.75,7.333333333333333,20/04/2004,-0.3553084733699998,-2.5545004290300013,-4.830580673449998,-22.526951435600026
1.980952380952381,1.2904761904761903,3.2952380952380955,1.2476190476190478,2.1142857142857148,-37.84428571428571,-51.4052380952381,-300.99285714285713,11.059523809523808,10.65,10.149999999999999,21/04/2004,-0.34043357180999956,-2.624738357309999,-4.819828235559999,-21.48222333439997
5.514285714285714,5.476190476190477,5.190476190476191,6.085714285714286,1.7809523809523808,-38.0947619047619,-51.64571428571429,-302.50428571428563,13.757142857142853,12.6,12.676190476190476,22/04/2004,-0.3491136204399999,-2.582194886950001,-4.74076047531,-22.024793944600027
5.514285714285714,5.476190476190477,5.190476190476191,6.085714285714286,1.7809523809523808,-38.0947619047619,-51.64571428571429,-302.50428571428563,13.757142857142853,12.6,12.676190476190476,23/04/2004,-0.3491136204399999,-2.582194886950001,-4.74076047531,-22.024793944600027
1.619047619047619,1.9809523809523815,6.057142857142857,3.5428571428571423,6.438095238095239,-38.20428571428571,-51.63333333333334,-301.5957142857143,13.116666666666665,12.05,12.319047619047618,24/04/2004,-0.34346733140999974,-2.651357738069999,-4.7537041038800005,-21.86353567399999
3.1904761904761907,4.3,3.40952380952381,3.7523809523809524,2.0666666666666664,-38.13095238095237,-51.837142857142844,-304.4957142857143,7.878571428571429,7.35,6.895238095238095,25/04/2004,-0.3201315059900001,-2.218927970899998,-4.494703951199996,-21.148611159400005
1.7142857142857142,2.104761904761905,2.1238095238095234,2.066666666666667,1.3904761904761906,-37.938095238095244,-51.5047619047619,-300.8566666666666,10.742857142857142,10.0,9.907142857142857,26/04/2004,-0.3396005092599996,-2.631240540219999,-4.799561722140001,-21.575387604799975
1.980952380952381,1.2904761904761903,3.2952380952380955,1.2476190476190478,2.1142857142857148,-37.84428571428571,-51.4052380952381,-300.99285714285713,11.059523809523808,10.65,10.149999999999999,27/04/2004,-0.34043357180999956,-2.624738357309999,-4.819828235559999,-21.48222333439997
4.095238095238095,4.333333333333333,3.4095238095238094,4.780952380952381,4.495238095238095,-38.235238095238095,-51.733333333333334,-300.2804761904762,11.916666666666666,11.25,10.773809523809524,28/04/2004,-0.34638199006999976,-2.725391818640002,-5.029676901830002,-22.24304699209998
0.6761904761904762,3.276190476190476,4.533333333333333,1.8571428571428572,1.9714285714285713,-38.04571428571428,-51.52857142857143,-303.94904761904763,12.035714285714286,11.35,11.319047619047618,29/04/2004,-0.3428524255100001,-2.405509351130001,-4.571756875450003,-21.482339769300047
3.7142857142857144,3.7809523809523813,1.8571428571428572,3.3809523809523823,3.190476190476191,-38.223333333333336,-51.7747619047619,-302.18095238095236,10.797619047619047,10.1,9.704761904761904,30/04/2004,-0.3434512796199998,-2.6383064571599992,-4.90832880525,-21.728152408799996
2.4476190476190474,4.019047619047619,5.247619047619047,6.3428571428571425,6.276190476190475,-37.7252380952381,-51.38666666666666,-299.11476190476196,11.164285714285715,10.75,9.926190476190474,01/05/2004,-0.3464557728599995,-2.7310620023200043,-0.049042454549999996,-21.4006887624
3.7142857142857144,3.7809523809523813,1.8571428571428572,3.3809523809523823,3.190476190476191,-38.223333333333336,-51.7747619047619,-302.18095238095236,10.797619047619047,10.1,9.704761904761904,02/05/2004,-0.3434512796199998,-2.6383064571599992,-4.90832880525,-21.728152408799996
1.3523809523809525,3.91904761904762,3.4380952380952383,4.571428571428571,2.685714285714286,-37.898571428571415,-51.34571428571429,-301.10428571428577,14.545238095238098,13.4,13.338095238095237,03/05/2004,-0.3354289725799996,-2.6219632446200007,-3.5174994886599995,-21.311785690499995
1.9809523809523815,2.7809523809523804,4.847619047619048,2.9238095238095236,3.895238095238095,-38.165238095238095,-51.67095238095238,-302.06857142857143,9.723809523809523,8.75,8.538095238095238,04/05/2004,-0.34245782029999977,-2.6194997498699997,-4.78835521678,-21.82668450869999
4.523809523809523,2.3523809523809525,3.0857142857142854,3.447619047619048,1.6476190476190478,-37.87666666666667,-51.610476190476184,-300.9190476190476,7.776190476190475,7.25,6.904761904761905,05/05/2004,-0.3459138933999996,-2.6517703515799993,-4.864096298630002,-21.962022931699977
6.485714285714287,7.252380952380953,9.552380952380954,8.142857142857144,3.3619047619047615,-37.99857142857142,-51.62428571428571,-301.7247619047619,6.542857142857143,6.15,5.352380952380952,06/05/2004,-0.34066923979999997,-2.6544587068299985,-4.799520083839995,-21.932005510299994
5.933333333333333,8.40952380952381,8.161904761904761,9.771428571428572,4.81904761904762,-38.29952380952381,-51.857142857142854,-303.88,8.071428571428571,7.55,6.873809523809523,07/05/2004,-0.3204993025900002,-2.254590338179999,-4.534711327689998,-20.984536552500003
5.533333333333333,6.3047619047619055,8.361904761904762,6.352380952380953,4.295238095238095,-38.198095238095235,-51.86428571428572,-302.9742857142857,7.109523809523812,6.6,5.9833333333333325,08/05/2004,-0.3312829677000002,-2.441840150039999,-4.884105384419999,-21.25773878899999
1.7142857142857142,4.219047619047619,4.3238095238095235,3.5999999999999996,2.0476190476190474,-38.14523809523809,-51.70285714285714,-301.4761904761905,7.914285714285713,7.45,6.757142857142857,09/05/2004,-0.34399911077999973,-2.6185456525399995,-4.807652265120001,-21.848099511499992
2.904761904761905,5.3238095238095235,4.704761904761905,10.819047619047618,6.6380952380952385,-38.21857142857143,-51.71142857142858,-302.49857142857144,8.635714285714286,8.2,7.71904761904762,10/05/2004,-0.3444064327599998,-2.6144551167100003,-4.80094516833,-21.933365704800003
2.1619047619047618,1.2523809523809522,3.58095238095238,1.9333333333333333,3.9904761904761905,-37.90952380952381,-51.473333333333336,-302.85428571428577,11.054761904761905,9.9,9.469047619047618,11/05/2004,-0.35996030172999993,-2.6771027815899995,-5.004058880519994,-23.03064751450001
2.323809523809524,3.0476190476190483,2.5904761904761906,3.5904761904761906,3.5619047619047617,-37.75380952380953,-51.41142857142857,-300.83571428571435,11.614285714285714,11.0,10.5,12/05/2004,-0.34033268725999943,-2.6174466299599985,-4.817312778150001,-21.43690967689997
4.609523809523809,4.476190476190475,4.638095238095239,4.685714285714285,3.380952380952381,-38.17619047619047,-51.62619047619048,-302.6380952380953,10.004761904761905,8.95,8.680952380952382,13/05/2004,-0.36504351504999993,-2.6718886965800004,-5.022096424669994,-23.36216229140002
3.4857142857142853,6.319047619047619,2.619047619047619,4.895238095238096,2.323809523809524,-38.565238095238094,-51.91761904761905,-303.4033333333333,12.709523809523809,11.85,11.64047619047619,14/05/2004,-0.35167473402000027,-2.770425656650001,-5.484094879160003,-21.179644671000005
1.2095238095238094,12.866666666666665,7.600000000000001,11.838095238095239,6.923809523809522,-38.30571428571429,-51.720476190476184,-304.04333333333335,12.790476190476191,12.0,11.997619047619049,15/05/2004,-0.34162438387999994,-2.37133562389,-4.54670381197,-21.393231559800032
3.4285714285714284,3.7285714285714286,3.1809523809523808,2.9428571428571426,1.1714285714285713,-38.201428571428565,-51.81380952380952,-303.0304761904762,13.364285714285716,12.35,12.197619047619046,16/05/2004,-0.32854587100000027,-2.4685643218799993,-4.969592200129998,-20.957632349199994
0.9714285714285713,2.6,2.9047619047619047,3.2571428571428576,2.380952380952381,-37.85285714285713,-51.32714285714285,-300.15999999999997,12.159523809523812,11.55,11.045238095238094,17/05/2004,-0.3411244272299998,-2.811400944860001,-5.0516902624800055,-22.165541041699964
6.847619047619048,12.442857142857141,7.685714285714286,11.41904761904762,7.019047619047619,-38.68,-51.94190476190476,-305.80809523809523,12.785714285714286,11.95,11.857142857142858,18/05/2004,-0.32293348740000005,-2.3898411404399966,-4.9846902705600025,-20.482598925499993
2.2190476190476187,3.1809523809523803,5.285714285714286,3.6190476190476195,3.0666666666666678,-37.95095238095238,-51.33523809523808,-301.432380952381,16.73333333333333,15.25,15.342857142857142,19/05/2004,-0.3351649127099996,-2.6237425056200014,-3.2673431712300003,-21.30110063099999
3.838095238095238,0.4285714285714285,0.9904761904761903,1.4190476190476191,3.761904761904762,-37.86285714285714,-51.50095238095237,-301.42047619047617,16.15,14.55,14.54047619047619,20/05/2004,-0.3354218225699997,-2.61059346633,-3.5866891172200006,-21.41742817339999
6.942857142857143,8.038095238095238,9.638095238095238,6.5809523809523816,3.0476190476190474,-38.00380952380952,-51.658095238095235,-304.7542857142857,14.357142857142854,13.15,13.30238095238095,21/05/2004,-0.31369094385999985,-2.215188241279999,-4.24441569001,-21.202086789200024
3.4857142857142853,6.319047619047619,2.619047619047619,4.895238095238096,2.323809523809524,-38.565238095238094,-51.91761904761905,-303.4033333333333,12.709523809523809,11.85,11.64047619047619,22/05/2004,-0.35167473402000027,-2.770425656650001,-5.484094879160003,-21.179644671000005
1.2095238095238094,12.866666666666665,7.600000000000001,11.838095238095239,6.923809523809522,-38.30571428571429,-51.720476190476184,-304.04333333333335,12.790476190476191,12.0,11.997619047619049,23/05/2004,-0.34162438387999994,-2.37133562389,-4.54670381197,-21.393231559800032
2.9904761904761905,4.533333333333333,3.9333333333333336,4.3809523809523805,5.933333333333334,-37.915238095238095,-51.51380952380952,-300.20523809523803,11.211904761904762,10.4,9.957142857142857,24/05/2004,-0.3430567244299997,-2.781928840320001,-5.059335903650004,-22.188180733899962
2.9047619047619047,3.2047619047619045,3.0190476190476185,6.504761904761906,3.885714285714286,-38.33571428571428,-51.78523809523809,-303.0114285714286,12.87142857142857,11.8,11.626190476190475,25/05/2004,-0.3548052688800001,-2.6215971999800005,-5.03657191885,-22.141432424400023
1.7809523809523808,3.0476190476190474,1.3428571428571427,3.0095238095238095,1.2761904761904763,-37.70904761904762,-51.46523809523811,-304.56000000000006,14.280952380952382,13.0,13.038095238095238,26/05/2004,-0.3383381336700001,-2.328054648489999,-4.529723485179997,-21.70527193480003
0.9809523809523808,5.242857142857143,2.904761904761905,4.580952380952381,3.5142857142857142,-37.93047619047619,-51.459047619047624,-302.7680952380952,13.149999999999999,12.25,12.12142857142857,27/05/2004,-0.35778517448999997,-2.6715507646899987,-4.910355291489997,-22.775242729100018
4.409523809523809,5.69047619047619,6.2476190476190485,6.104761904761904,1.2285714285714284,-38.313809523809525,-51.612380952380946,-303.0152380952381,13.773809523809524,12.55,12.51904761904762,28/05/2004,-0.3633108877799999,-2.6894702974700007,-4.983478665969995,-23.086238241100013
0.6761904761904762,3.276190476190476,4.533333333333333,1.8571428571428572,1.9714285714285713,-38.04571428571428,-51.52857142857143,-303.94904761904763,12.035714285714286,11.35,11.319047619047618,29/05/2004,-0.3428524255100001,-2.405509351130001,-4.571756875450003,-21.482339769300047
2.552380952380952,0.10476190476190476,2.523809523809524,0.5428571428571429,0.2666666666666667,-38.40142857142857,-51.82,-305.23428571428576,15.795238095238098,14.0,14.247619047619047,30/05/2004,-0.31902172949000024,-2.3126754443099973,-4.702037224219997,-20.850850531800006
3.8190476190476192,4.071428571428571,6.866666666666667,1.8285714285714287,1.019047619047619,-37.91619047619047,-51.403333333333336,-301.22999999999996,15.954761904761908,14.35,14.547619047619051,31/05/2004,-0.3377563512699996,-2.6190372940500004,-3.4695855895700003,-21.337507050699987
3.6761904761904765,10.614285714285714,9.695238095238095,10.038095238095238,4.171428571428571,-38.16619047619048,-51.64142857142857,-304.68,14.783333333333333,14.2,14.097619047619048,01/06/2004,-0.3149917479499998,-2.2452361112999983,-4.36484835243,-21.200682231300025
2.238095238095238,8.252380952380953,4.876190476190476,9.504761904761907,8.123809523809523,-37.99666666666666,-51.5947619047619,-302.1385714285714,16.978571428571435,15.45,15.528571428571427,02/06/2004,-0.33235882575999975,-2.5613588374800007,-3.7288251597500004,-21.593273668700004
5.695238095238095,3.5238095238095237,3.2857142857142865,4.076190476190477,5.161904761904762,-37.42952380952381,-51.209047619047624,-300.62095238095236,10.24047619047619,9.35,8.852380952380953,03/06/2004,-0.33677102383999974,-2.6812716610400003,-4.849797663490003,-21.540316252999983
3.838095238095238,0.4285714285714285,0.9904761904761903,1.4190476190476191,3.761904761904762,-37.86285714285714,-51.50095238095237,-301.42047619047617,16.15,14.55,14.54047619047619,04/06/2004,-0.3354218225699997,-2.61059346633,-3.5866891172200006,-21.41742817339999
2.1809523809523808,6.3428571428571425,3.961904761904762,4.7142857142857135,2.6476190476190475,-37.98428571428571,-51.53952380952381,-303.5366666666667,16.226190476190474,15.0,14.923809523809526,05/06/2004,-0.3216992689599998,-2.35140769986,-4.185906242200002,-21.24217404400003
2.380952380952381,5.533333333333333,5.542857142857143,3.4000000000000004,2.8761904761904766,-38.029523809523816,-51.6395238095238,-302.414761904762,15.30952380952381,14.1,14.066666666666668,06/06/2004,-0.33362448303999975,-2.55109038487,-3.9203281024100023,-21.53198065510001
4.723809523809523,5.690476190476191,7.20952380952381,0.7523809523809524,3.0095238095238095,-38.14095238095238,-51.68476190476191,-302.48,16.540476190476188,14.8,15.045238095238092,07/06/2004,-0.3353509698299997,-2.5644740085600004,-3.9117684710800007,-21.566409224000008
1.9428571428571426,0.0380952380952381,0.38095238095238093,1.276190476190476,1.5238095238095237,-37.67142857142857,-51.11619047619048,-301.0238095238095,18.79523809523809,17.1,17.280952380952378,08/06/2004,-0.3369948481099997,-2.642120832880002,-3.2023684262700005,-21.32237654069999
0.10476190476190476,0.7095238095238096,1.5333333333333334,2.123809523809524,1.9333333333333333,-38.06952380952381,-51.57333333333333,-302.3438095238095,21.847619047619048,20.0,20.311904761904763,09/06/2004,-0.3339633043099996,-2.5650918078600005,-3.704680722240001,-21.621319511800003
0.6285714285714286,0.9238095238095237,0.20952380952380953,0.8571428571428571,0.6857142857142856,-38.84619047619047,-51.827619047619045,-302.6880952380953,23.75238095238095,22.05,22.28571428571429,10/06/2004,-0.3411454163200001,-2.7510976712399984,-5.513041743499998,-20.55223208700001
0.8857142857142856,0.9904761904761905,0.6761904761904761,3.019047619047619,2.542857142857143,-38.146190476190476,-51.57761904761905,-300.8390476190475,22.585714285714282,20.55,20.726190476190474,11/06/2004,-0.33604459262999953,-2.5798332035700016,-3.587624728120001,-21.6095446801
0.3523809523809524,0.3142857142857143,3.6952380952380954,2.657142857142857,0.26666666666666666,-37.91571428571429,-51.42619047619048,-298.76523809523815,20.266666666666666,18.85,18.69761904761905,12/06/2004,-0.33819233330999965,-2.682030058410003,-0.23460012333,-21.222979285
1.6380952380952383,2.6857142857142855,3.2285714285714286,4.6380952380952385,3.4476190476190474,-38.18714285714286,-51.576666666666675,-303.10857142857145,16.442857142857143,15.2,15.333333333333334,13/06/2004,-0.3437657534199998,-2.5740824515600003,-3.950555479389998,-22.297902138100014
1.2000000000000002,2.9047619047619047,2.876190476190476,6.123809523809523,6.0095238095238095,-38.69952380952381,-52.04904761904762,-302.5290476190476,16.923809523809528,15.6,15.557142857142857,14/06/2004,-0.34274729292000017,-2.8115778111499976,-5.767598945980003,-20.275530012299985
3.9142857142857137,8.152380952380952,4.857142857142857,8.447619047619046,7.904761904761905,-38.42380952380953,-51.801428571428566,-304.22904761904766,16.973809523809525,15.5,15.523809523809524,15/06/2004,-0.32745754223000006,-2.49540468316,-4.859759040060003,-21.118311610700008
2.4476190476190474,4.019047619047619,5.247619047619047,6.3428571428571425,6.276190476190475,-37.7252380952381,-51.38666666666666,-299.11476190476196,11.164285714285715,10.75,9.926190476190474,16/06/2004,-0.3464557728599995,-2.7310620023200043,-0.049042454549999996,-21.4006887624
2.1142857142857143,3.028571428571429,6.238095238095238,3.885714285714286,3.761904761904762,-37.763333333333335,-51.48,-300.02238095238096,19.719047619047615,18.35,18.05952380952381,17/06/2004,-0.33638598853999974,-2.703553458360002,-3.4557092078400022,-21.648833390399986
1.6761904761904762,1.0142857142857142,0.6285714285714286,4.238095238095238,3.8952380952380956,-37.82333333333333,-51.35285714285715,-301.5152380952381,20.647619047619045,19.05,18.833333333333332,18/06/2004,-0.3355969074499996,-2.6383425946900014,-3.1821692745600005,-21.280148499299994
2.019047619047619,4.447619047619048,4.085714285714285,5.466666666666667,3.457142857142857,-37.730000000000004,-51.32142857142857,-299.90714285714284,20.0,18.5,18.345238095238095,19/06/2004,-0.33777390993999973,-2.7236916816500023,-3.0917155016400018,-21.606566126999986
0.2952380952380952,2.2809523809523813,1.4285714285714286,1.9523809523809523,2.1714285714285717,-38.046190476190475,-51.613809523809515,-300.5019047619048,17.05952380952381,15.65,15.785714285714286,20/06/2004,-0.3348986341299996,-2.5950835454700023,-3.6117321308100028,-21.662889174399993
3.7142857142857144,3.7809523809523813,1.8571428571428572,3.3809523809523823,3.190476190476191,-38.223333333333336,-51.7747619047619,-302.18095238095236,10.797619047619047,10.1,9.704761904761904,21/06/2004,-0.3434512796199998,-2.6383064571599992,-4.90832880525,-21.728152408799996
0.2952380952380952,2.2809523809523813,1.4285714285714286,1.9523809523809523,2.1714285714285717,-38.046190476190475,-51.613809523809515,-300.5019047619048,17.05952380952381,15.65,15.785714285714286,22/06/2004,-0.3348986341299996,-2.5950835454700023,-3.6117321308100028,-21.662889174399993
0.3333333333333333,1.2857142857142858,0.49523809523809526,0.6666666666666666,1.2380952380952381,-38.45571428571429,-51.82857142857142,-302.4447619047619,19.740476190476187,18.15,18.228571428571428,23/06/2004,-0.3460323488200005,-2.7826828165400004,-5.517192286460001,-20.954482507799995
0.7619047619047619,1.6761904761904762,3.3333333333333335,2.4761904761904763,0.5809523809523809,-38.53666666666667,-51.74142857142857,-302.8757142857143,20.46904761904762,18.7,18.80714285714286,24/06/2004,-0.34204729142999973,-2.5282000420800017,-3.8151088753100004,-21.90082498950002
0.05714285714285714,1.9714285714285713,1.8952380952380952,0.0,0.580952380952381,-38.389047619047616,-51.85285714285715,-304.6985714285715,21.264285714285712,19.4,19.49047619047619,25/06/2004,-0.35125873756000053,-2.7772595735400016,-5.504125351199998,-21.295096594999997
1.2952380952380953,0.4,0.6285714285714286,4.247619047619048,3.895238095238095,-37.69619047619047,-51.096666666666664,-300.6514285714285,20.46904761904762,19.1,18.878571428571426,26/06/2004,-0.3405450372999999,-2.7068314682300016,-4.512900331580003,-21.7978987722
3.380952380952381,1.3571428571428572,0.9619047619047618,2.219047619047619,3.066666666666667,-38.31,-51.892857142857146,-302.15190476190475,22.966666666666665,21.25,21.06904761904762,27/06/2004,-0.3486952734200003,-2.82390098775,-5.5576829136199954,-20.809878063300008
0.0,0.0,0.3523809523809524,0.8571428571428571,0.6666666666666666,-38.98238095238095,-52.144285714285715,-302.7476190476191,23.99285714285714,22.15,22.271428571428572,28/06/2004,-0.3321386522199999,-2.67475894854,-5.472370777930001,-20.34033066530001
0.009523809523809525,0.01904761904761905,0.01904761904761905,0.009523809523809525,0.05714285714285714,-38.52285714285714,-51.74095238095238,-304.21999999999997,23.938095238095237,21.8,22.138095238095236,29/06/2004,-0.3237442444799996,-2.2925522918400008,-4.369034167220003,-21.429256432400024
0.9523809523809523,0.9047619047619048,0.2952380952380952,3.3142857142857145,2.533333333333333,-38.02761904761904,-51.511428571428574,-300.80285714285714,22.469047619047622,20.6,20.538095238095238,30/06/2004,-0.33234589098999956,-2.579884701310001,-3.4078984835900017,-21.259852879999993
0.7333333333333333,0.2857142857142857,0.1714285714285714,1.1619047619047618,1.1047619047619048,-38.04238095238095,-51.53476190476191,-302.85999999999996,22.78571428571429,20.85,20.664285714285718,01/07/2004,-0.3405847625499998,-2.5828168932,-3.682162057079999,-21.965598912400015
0.0,0.22857142857142856,1.8476190476190477,0.09523809523809523,0.2,-38.56047619047619,-52.05571428571429,-303.5385714285714,21.304761904761907,19.55,19.695238095238093,02/07/2004,-0.32981217104999994,-2.6564457470400002,-5.456490550180002,-20.3798890291
0.20952380952380953,2.1904761904761907,3.7142857142857144,2.619047619047619,0.580952380952381,-38.54666666666666,-51.90190476190477,-305.71666666666664,21.107142857142858,19.45,19.490476190476187,03/07/2004,-0.32227593161000023,-2.4608848826099985,-4.99700124445,-20.64214934689999
0.9428571428571428,0.23809523809523808,1.8380952380952378,0.5238095238095238,0.7047619047619048,-37.84857142857144,-51.408095238095235,-299.04809523809524,22.135714285714283,20.25,20.245238095238097,04/07/2004,-0.33949748746999964,-2.6945659988400035,-0.15514086691999998,-21.2085691633
