Mean_Rainfall,Mean_Temp,Actual_Depth,Actual_Flow_Rate,Date
0.33904761904761904,16.176190476190474,-130.884126984127,-7.740867701060002,2005-09-27
0.5552380952380954,15.498412698412698,-130.7152380952381,-7.768051226845001,2005-09-28
0.7552380952380952,15.561111111111112,-130.98365079365078,-7.1679944475524975,2005-09-29
0.1276190476190476,14.322222222222223,-130.73777777777775,-7.215057813445003,2005-09-30
0.1980952380952381,5.402380952380952,-130.66841269841268,-7.3716279311075,2005-10-01
0.17142857142857143,0.4166666666666667,-130.23968253968255,-7.346623190232494,2005-10-02
0.019047619047619046,4.631746031746031,-130.49333333333337,-6.989782638744998,2005-10-03
6.913333333333334,6.402380952380953,-130.62873015873018,-7.261185228765001,2005-10-04
0.14476190476190479,11.624603174603175,-131.4725396825397,-7.1843826150950045,2005-10-05
0.1638095238095238,11.330158730158729,-130.6611111111111,-7.002570304272504,2005-10-06
5.4123809523809525,16.59920634920635,-130.68047619047618,-7.116255951272501,2005-10-07
0.10476190476190476,18.936507936507933,-130.6611111111111,-7.002570304272504,2005-10-08
3.7819047619047623,17.358730158730157,-131.35555555555555,-7.100159155382506,2005-10-09
0.1123809523809524,13.076190476190476,-130.95301587301586,-7.1804509630725,2005-10-10
0.5961904761904762,11.711904761904762,-130.37031746031747,-7.635038981877499,2005-10-11
17.987619047619045,2.6746031746031753,-129.84,-7.424841588169995,2005-10-12
0.06666666666666667,12.123015873015873,-131.75317460317464,-7.031865081162498,2005-10-13
0.23047619047619045,14.893650793650792,-130.6749206349206,-7.352306432244999,2005-10-14
0.2019047619047619,13.735714285714288,-131.15317460317462,-7.2448341325575125,2005-10-15
0.09333333333333335,14.303968253968256,-130.49460317460316,-7.443012497407496,2005-10-16
0.06285714285714286,12.076190476190476,-130.0873015873016,-7.352181212409997,2005-10-17
0.14476190476190479,11.624603174603175,-132.03698412698415,-7.0584193965525,2005-10-18
0.5961904761904762,11.52857142857143,-130.14269841269842,-7.040205899150001,2005-10-19
50.52952380952381,11.832539682539684,-130.8188888888889,-7.831609833225,2005-10-20
11.777142857142854,13.677777777777777,-130.884126984127,-7.740867701060002,2005-10-21
4.753333333333333,13.597619047619048,-131.50015873015874,-7.424726302247501,2005-10-22
0.2895238095238095,9.351587301587301,-130.10968253968255,-7.337587273192492,2005-10-23
0.05523809523809524,15.392857142857144,-130.7515873015873,-7.373042367587501,2005-10-24
0.3095238095238095,14.920634920634923,-130.4604761904762,-7.290525644207496,2005-10-25
0.4628571428571428,13.485714285714286,-130.29952380952378,-7.3309459116799935,2005-10-26
0.17619047619047618,14.496825396825399,-130.12301587301587,-7.362003128254992,2005-10-27
0.0704761904761905,14.76746031746032,-132.57460317460317,-6.723408635272506,2005-10-28
0.17619047619047618,14.496825396825399,-130.5822222222222,-7.3251521821724985,2005-10-29
0.09333333333333335,14.303968253968256,-132.01349206349207,-7.128442637987501,2005-10-30
0.03428571428571429,12.437301587301585,-129.89,-7.427418721524992,2005-10-31
0.07047619047619048,4.861111111111112,-132.7426984126984,-6.517101292930004,2005-11-01
0.06095238095238096,4.7698412698412715,-131.9173015873016,-7.179299948710006,2005-11-02
0.48571428571428577,3.013492063492064,-131.74079365079365,-7.595707862590013,2005-11-03
37.023809523809526,5.408730158730159,-132.34809523809523,-7.271028240045002,2005-11-04
0.10857142857142857,13.322222222222223,-130.94873015873017,-7.748298721777503,2005-11-05
0.06285714285714286,12.076190476190476,-130.82222222222222,-7.978168288359999,2005-11-06
9.318095238095239,16.007142857142856,-132.1693650793651,-7.048152228387504,2005-11-07
0.48761904761904756,20.58888888888889,-130.46444444444444,-7.402222336330002,2005-11-08
0.1580952380952381,18.16190476190476,-131.7506349206349,-7.1635313551625055,2005-11-09
0.07047619047619048,12.2015873015873,-131.8422222222222,-7.370469217999997,2005-11-10
0.14476190476190479,11.624603174603175,-130.45793650793652,-7.290944773152495,2005-11-11
1.017142857142857,2.073809523809524,-130.64365079365078,-7.404028104177501,2005-11-12
0.17142857142857146,10.698412698412698,-131.63920634920638,-7.411724155570003,2005-11-13
1.5276190476190474,11.108730158730161,-130.38015873015874,-7.067574430900001,2005-11-14
29.88476190476191,9.226190476190476,-130.86,-7.679956347132505,2005-11-15
34.00095238095238,8.5984126984127,-130.67666666666668,-7.028757629650002,2005-11-16
0.32761904761904764,9.26904761904762,-130.98142857142855,-7.141915645592505,2005-11-17
10.102857142857143,5.258730158730158,-130.78968253968256,-7.0383374476375025,2005-11-18
0.8514285714285714,2.457142857142857,-130.94285714285715,-7.855083904475002,2005-11-19
1.6438095238095236,1.5825396825396825,-130.36904761904762,-7.2857488442349965,2005-11-20
0.7600000000000002,2.2825396825396824,-131.62047619047618,-7.307803432300007,2005-11-21
4.100952380952381,1.3984126984126986,-131.19920634920635,-7.217834519175012,2005-11-22
0.7276190476190476,-0.09920634920634923,-129.6231746031746,-7.652320625472491,2005-11-23
0.7466666666666666,-0.8507936507936508,-130.26365079365078,-7.332740936902495,2005-11-24
1.956190476190476,1.5507936507936506,-131.32555555555555,-7.0715828388025,2005-11-25
44.60190476190476,7.703174603174603,-130.64365079365078,-7.404028104177501,2005-11-26
33.38380952380952,4.079365079365079,-132.45206349206353,-6.554095837225004,2005-11-27
8.338095238095239,3.4460317460317462,-131.66301587301587,-7.074287598082503,2005-11-28
0.9419047619047619,4.096031746031746,-132.2288888888889,-7.193349894477506,2005-11-29
12.127619047619046,4.337301587301588,-132.13317460317458,-7.349415196097496,2005-11-30
0.03428571428571429,5.023809523809525,-130.20396825396827,-7.266174377964997,2005-12-01
0.043809523809523805,6.563492063492064,-131.31999999999996,-7.173753665770013,2005-12-02
0.06285714285714286,3.8507936507936513,-130.29619047619045,-7.409272137412496,2005-12-03
9.424761904761905,7.176190476190477,-129.72603174603174,-7.633288712032494,2005-12-04
0.08571428571428572,13.901587301587304,-131.51269841269843,-7.264417884000007,2005-12-05
0.02285714285714286,13.451587301587303,-131.01317460317463,-7.2142505505975,2005-12-06
0.6171428571428571,18.6484126984127,-131.8247619047619,-7.340645734027497,2005-12-07
4.511428571428572,19.723015873015875,-130.42174603174604,-7.274644007504997,2005-12-08
0.09523809523809526,17.834920634920636,-131.01761904761904,-7.188197757587513,2005-12-09
0.14476190476190476,11.678571428571429,-130.3052380952381,-7.478114043259998,2005-12-10
0.16095238095238093,10.49126984126984,-131.83571428571426,-7.084999145780003,2005-12-11
6.41047619047619,3.4714285714285715,-130.23968253968255,-7.346623190232494,2005-12-12
3.2371428571428575,4.826984126984127,-131.77126984126986,-7.439198896097503,2005-12-13
1.078095238095238,6.747619047619049,-130.81777777777776,-7.864885432080001,2005-12-14
0.7828571428571429,2.4404761904761902,-131.0419047619048,-7.564491084580007,2005-12-15
0.11047619047619048,4.025396825396824,-130.28095238095239,-7.451808551974995,2005-12-16
0.06285714285714286,3.8507936507936513,-131.49444444444444,-7.119400660580002,2005-12-17
3.9123809523809534,-0.6976190476190475,-130.60888888888888,-7.358282421290001,2005-12-18
0.7447619047619047,-0.4928571428571429,-130.78968253968256,-7.0383374476375025,2005-12-19
1.832380952380952,1.6650793650793647,-129.7155555555556,-6.197800831310001,2005-12-20
2.4000000000000004,1.607142857142857,-131.25238095238092,-7.314387418532496,2005-12-21
1.2,2.2730158730158734,-130.0896825396825,-7.513289816129994,2005-12-22
0.12761904761904763,3.3666666666666667,-131.43698412698413,-7.275068878297507,2005-12-23
0.08000000000000002,3.8404761904761915,-131.39936507936508,-7.3353996347925055,2005-12-24
0.019047619047619046,4.631746031746031,-131.63269841269843,-7.222566066997507,2005-12-25
12.919047619047618,3.702380952380952,-132.34809523809523,-7.271028240045002,2005-12-26
2.341904761904762,3.06031746031746,-131.75888888888892,-7.453582046210003,2005-12-27
2.177142857142857,0.5388888888888889,-131.82999999999998,-7.135615906910001,2005-12-28
0.9866666666666669,-3.5634920634920637,-131.00984126984125,-7.647096133945011,2005-12-29
1.1104761904761904,-3.1269841269841265,-130.22460317460317,-7.389618844984994,2005-12-30
2.265714285714286,3.9420634920634927,-131.8284126984127,-7.014637370434999,2005-12-31
11.14095238095238,5.06031746031746,-130.8469841269841,-7.927358359837504,2006-01-01
0.2895238095238095,9.351587301587301,-131.09238095238095,-7.169194210112513,2006-01-02
1.7847619047619048,2.030952380952381,-129.70587301587304,-7.431034781287497,2006-01-03
0.12571428571428572,11.499206349206348,-130.82936507936506,-7.644582417775009,2006-01-04
14.719047619047618,9.263492063492064,-131.36412698412698,-7.0696985652325,2006-01-05
0.4438095238095238,9.748412698412698,-131.5738095238095,-7.299568296285007,2006-01-06
0.02857142857142857,23.669047619047618,-131.8730158730159,-7.123750800402504,2006-01-07
0.003809523809523809,24.42619047619048,-131.20428571428573,-7.448243180692509,2006-01-08
0.09523809523809526,17.834920634920636,-130.80285714285716,-7.860149006860002,2006-01-09
0.7552380952380952,15.561111111111112,-130.5547619047619,-7.3907203732174995,2006-01-10
2.317142857142857,12.561904761904762,-131.45825396825398,-7.139292553397508,2006-01-11
0.15238095238095237,7.7214285714285715,-130.03507936507935,-7.504330417994994,2006-01-12
0.24380952380952384,0.7587301587301587,-131.98777777777778,-7.100532865645002,2006-01-13
0.7409523809523809,-0.6738095238095237,-130.8188888888889,-7.831609833225,2006-01-14
0.17523809523809525,0.4992063492063492,-129.88666666666668,-7.459872654287493,2006-01-15
1.956190476190476,1.5507936507936506,-130.47444444444446,-7.350475250089994,2006-01-16
0.5619047619047619,2.8357142857142854,-130.82222222222222,-7.153867093345004,2006-01-17
0.11238095238095239,5.253174603174603,-130.9806349206349,-7.1229865649550055,2006-01-18
0.14857142857142858,4.300793650793651,-130.18873015873018,-6.9622135999224986,2006-01-19
0.02095238095238095,4.514285714285713,-129.65301587301587,-6.131748680529998,2006-01-20
0.259047619047619,3.0825396825396827,-130.18793650793648,-7.340647011652491,2006-01-21
0.8914285714285717,2.305555555555556,-130.354126984127,-7.320098644227495,2006-01-22
0.2952380952380952,-2.0142857142857147,-131.83285714285714,-7.143176022455001,2006-01-23
0.9085714285714287,-4.280952380952382,-132.37555555555556,-7.4240483551674945,2006-01-24
0.31619047619047613,-2.272222222222222,-131.04666666666665,-7.6354808494825095,2006-01-25
0.742857142857143,-1.403968253968254,-130.79079365079363,-8.075822952037504,2006-01-26
2.1161904761904764,1.1904761904761907,-131.63476190476192,-7.279690844677506,2006-01-27
10.36,4.633333333333334,-131.87238095238092,-7.061109861625,2006-01-28
6.156190476190476,5.782539682539682,-130.55079365079368,-7.284180044772495,2006-01-29
6.053333333333333,6.268253968253968,-131.60666666666663,-7.334621490957504,2006-01-30
3.757142857142857,8.126190476190477,-131.4930158730159,-7.404149292000002,2006-01-31
28.401904761904763,2.68015873015873,-131.77761904761905,-7.249347095665008,2006-02-01
0.16952380952380955,9.333333333333334,-131.83126984126986,-7.1110863714675006,2006-02-02
0.6323809523809524,2.8539682539682545,-131.72841269841268,-6.9947741013049995,2006-02-03
0.07047619047619048,12.2015873015873,-131.80825396825398,-7.098461862845002,2006-02-04
0.13523809523809524,11.265873015873014,-130.52793650793652,-7.312717508204998,2006-02-05
2.255238095238096,7.999999999999999,-131.4906349206349,-7.268964032170008,2006-02-06
0.19428571428571428,22.329365079365076,-132.3350793650794,-7.2132709134575075,2006-02-07
0.1276190476190476,22.39920634920635,-131.97095238095235,-7.096307130975,2006-02-08
0.03047619047619048,19.85079365079365,-131.44111111111113,-7.27872786303751,2006-02-09
0.05904761904761905,17.16825396825397,-131.30507936507934,-7.222410670450011,2006-02-10
0.29523809523809524,6.892063492063492,-130.0731746031746,-7.359442354774994,2006-02-11
0.24190476190476193,6.942063492063492,-131.74952380952382,-7.266280143604998,2006-02-12
0.18285714285714288,0.5277777777777778,-130.9125396825397,-7.186412285414999,2006-02-13
1.9314285714285713,1.488095238095238,-130.98317460317463,-7.281176076925002,2006-02-14
0.09904761904761905,4.1873015873015875,-130.96158730158731,-7.143961790960006,2006-02-15
1.6190476190476193,6.126190476190477,-131.8377777777778,-7.283084448545001,2006-02-16
1.8361904761904762,7.128571428571427,-130.54333333333332,-6.935340485660001,2006-02-17
0.04380952380952381,5.027777777777778,-131.4906349206349,-7.268964032170008,2006-02-18
0.06666666666666667,6.588095238095238,-130.0896825396825,-7.513289816129994,2006-02-19
14.596190476190477,5.276190476190476,-131.7584126984127,-7.30968603730251,2006-02-20
15.804761904761904,2.558730158730159,-131.1065079365079,-7.189105867567514,2006-02-21
8.21619047619048,2.519047619047619,-131.77476190476187,-7.280898406907507,2006-02-22
0.3066666666666667,4.326190476190477,-131.70793650793652,-7.1920398832975065,2006-02-23
6.9314285714285715,2.0103174603174603,-131.18444444444444,-7.158761153667511,2006-02-24
8.812380952380952,2.6222222222222222,-131.3277777777778,-7.4680219078275005,2006-02-25
1.8971428571428575,4.355555555555555,-130.52968253968254,-7.488085746794996,2006-02-26
0.4780952380952382,2.8928571428571423,-131.72968253968256,-7.004875001344999,2006-02-27
1.8285714285714287,1.5317460317460316,-132.53095238095236,-7.109314661512503,2006-02-28
5.144761904761905,1.2769841269841269,-132.15920634920633,-7.0983141316325,2006-03-01
0.2361904761904762,0.826984126984127,-131.28349206349208,-7.217931063040011,2006-03-02
0.21523809523809523,4.341269841269841,-131.60539682539684,-7.039687364037502,2006-03-03
0.15714285714285714,10.722222222222223,-132.54793650793647,-6.636086303140004,2006-03-04
0.11809523809523807,14.307142857142857,-130.36999999999998,-7.1627644162549995,2006-03-05
3.4495238095238094,9.034126984126985,-130.26349206349207,-7.293984000747495,2006-03-06
0.49523809523809526,22.603174603174597,-130.85111111111112,-7.821461581442502,2006-03-07
0.5485714285714286,20.241269841269844,-131.07095238095235,-7.259497564730001,2006-03-08
0.07428571428571429,19.2515873015873,-130.17126984126983,-7.345711699347492,2006-03-09
0.04761904761904763,17.46428571428571,-130.39301587301588,-7.432870706844996,2006-03-10
0.4780952380952382,2.8928571428571423,-132.19920634920632,-7.342741362652497,2006-03-11
0.15238095238095237,7.7214285714285715,-129.72603174603174,-7.633288712032494,2006-03-12
0.17904761904761904,0.45634920634920645,-130.45793650793652,-7.290944773152495,2006-03-13
0.09714285714285717,4.2706349206349214,-130.51317460317458,-7.3361798723224965,2006-03-14
0.5980952380952381,2.994444444444445,-130.78460317460318,-7.249473109122503,2006-03-15
7.616190476190477,2.18015873015873,-130.51873015873016,-7.405561692059999,2006-03-16
6.094285714285713,3.2865079365079364,-130.06777777777776,-6.886837027954997,2006-03-17
0.022857142857142854,3.9777777777777774,-129.77507936507936,-6.886337831559998,2006-03-18
2.0219047619047616,3.892063492063492,-130.12587301587303,-7.037460942757501,2006-03-19
6.084761904761906,6.134126984126984,-130.3774603174603,-6.964163246875,2006-03-20
6.105714285714287,7.547619047619047,-131.04666666666665,-7.6354808494825095,2006-03-21
5.562857142857142,7.825396825396825,-130.6036507936508,-7.261263539334999,2006-03-22
2.664761904761905,5.120634920634921,-130.33698412698413,-7.359604194702495,2006-03-23
26.439999999999998,4.685714285714286,-130.26349206349207,-7.293984000747495,2006-03-24
9.173333333333334,6.211904761904762,-130.7174603174603,-7.773384060887501,2006-03-25
1.5714285714285712,8.865079365079366,-131.06666666666666,-7.552809606962505,2006-03-26
0.12761904761904766,10.171428571428573,-130.22238095238095,-7.311333117739995,2006-03-27
0.0819047619047619,7.911111111111111,-130.2604761904762,-7.408454127354997,2006-03-28
0.1657142857142857,8.500000000000002,-131.0095238095238,-7.180332525004996,2006-03-29
0.2361904761904762,9.352380952380951,-130.84650793650792,-7.575534323412508,2006-03-30
0.32,9.688888888888888,-130.36111111111111,-7.413931243112497,2006-03-31
1.760952380952381,1.584126984126984,-130.99650793650792,-7.772585527335003,2006-04-01
0.019047619047619046,4.631746031746031,-130.97587301587302,-7.775695959792502,2006-04-02
0.043809523809523805,6.563492063492064,-130.79888888888888,-7.265709763697501,2006-04-03
0.1314285714285714,10.343650793650795,-131.25444444444446,-7.06006964948751,2006-04-04
0.5314285714285714,14.186507936507937,-131.02301587301588,-7.478832379720001,2006-04-05
0.036190476190476197,13.304761904761909,-131.49777777777777,-6.997190502302502,2006-04-06
0.13523809523809524,20.71111111111111,-130.64920634920634,-7.4110038147224975,2006-04-07
3.3352380952380956,18.183333333333334,-130.78365079365082,-7.8684201253725,2006-04-08
0.12571428571428572,21.284920634920635,-130.76031746031745,-7.404663147599998,2006-04-09
0.3095238095238095,14.985714285714286,-129.89,-7.427418721524992,2006-04-10
0.09904761904761905,4.1873015873015875,-131.79158730158733,-7.126012239462503,2006-04-11
0.12952380952380954,10.221428571428572,-130.65238095238098,-7.387664782250001,2006-04-12
1.3028571428571432,7.200793650793649,-130.85111111111112,-7.821461581442502,2006-04-13
0.12761904761904766,10.171428571428573,-130.425873015873,-7.288728923567499,2006-04-14
0.02857142857142857,10.102380952380953,-131.3114285714286,-7.106475019634999,2006-04-15
3.277142857142857,11.08174603174603,-131.90761904761905,-7.111120291287502,2006-04-16
0.2266666666666667,10.882539682539681,-129.44301587301587,-6.1361990869949965,2006-04-17
11.897142857142857,10.357936507936508,-131.55682539682542,-7.316392395367504,2006-04-18
5.808571428571429,11.44761904761905,-130.73650793650793,-7.075765940380004,2006-04-19
0.07999999999999999,11.46984126984127,-130.32999999999998,-7.330431078424995,2006-04-20
0.16952380952380952,11.287301587301586,-129.4857142857143,-6.920726370849995,2006-04-21
0.2323809523809524,12.622222222222225,-130.79888888888888,-7.3427134933500025,2006-04-22
0.12952380952380954,12.56984126984127,-130.86,-7.679956347132505,2006-04-23
0.5257142857142858,14.165873015873018,-131.19095238095238,-7.342722905432506,2006-04-24
0.5647619047619047,15.538095238095238,-131.69920634920632,-7.2476173434424975,2006-04-25
17.806666666666665,11.51031746031746,-129.99492063492065,-6.973502163307498,2006-04-26
19.421904761904763,10.44047619047619,-130.97158730158733,-7.144138865305005,2006-04-27
0.18857142857142856,11.351587301587301,-129.95285714285714,-6.9633219680624965,2006-04-28
5.51047619047619,10.234920634920634,-130.1773015873016,-6.880442713439997,2006-04-29
6.206666666666667,9.807936507936509,-129.7155555555556,-6.197800831310001,2006-04-30
0.7600000000000002,2.2825396825396824,-130.00920634920635,-6.959419975814999,2006-05-01
0.2761904761904762,0.9309523809523811,-129.89968253968254,-6.849291678842497,2006-05-02
0.03238095238095238,6.335714285714285,-130.6988888888889,-7.519020221742503,2006-05-03
0.0819047619047619,7.911111111111111,-130.21793650793646,-7.022293776245,2006-05-04
0.07428571428571429,13.194444444444445,-130.5442857142857,-6.947986686147501,2006-05-05
3.3676190476190477,12.54603174603175,-130.78968253968256,-7.0383374476375025,2006-05-06
1.1723809523809525,21.797619047619047,-131.1511111111111,-7.219780421010004,2006-05-07
0.1142857142857143,18.978571428571428,-131.0014285714286,-7.271750171802502,2006-05-08
0.022857142857142857,22.50238095238095,-130.884126984127,-7.740867701060002,2006-05-09
0.43619047619047613,13.721428571428568,-130.31222222222223,-7.335140059077496,2006-05-10
0.00761904761904762,6.226984126984127,-131.75888888888892,-7.453582046210003,2006-05-11
0.049523809523809526,11.703174603174602,-130.9173015873016,-7.9535283043800025,2006-05-12
0.20571428571428574,12.76349206349206,-131.8485714285715,-7.081926359567502,2006-05-13
0.02285714285714286,13.451587301587303,-129.54698412698414,-7.643908717404992,2006-05-14
0.12190476190476192,14.204761904761904,-130.64920634920634,-7.4110038147224975,2006-05-15
0.15999999999999998,16.155555555555555,-131.15206349206346,-7.2016739297625145,2006-05-16
0.38571428571428573,16.864285714285714,-130.98222222222225,-7.199174376070003,2006-05-17
0.04,18.349206349206348,-129.80539682539683,-6.155802804285001,2006-05-18
0.04761904761904762,17.492857142857144,-130.10174603174602,-7.0390337115725,2006-05-19
0.11238095238095239,16.194444444444443,-130.79999999999998,-7.50575735673001,2006-05-20
0.7552380952380952,15.561111111111112,-129.54698412698414,-7.643908717404992,2006-05-21
0.030476190476190473,17.795238095238094,-129.4331746031746,-7.642838491684993,2006-05-22
0.5580952380952381,18.885714285714286,-129.99492063492065,-6.973502163307498,2006-05-23
0.026666666666666665,13.613492063492066,-130.39873015873016,-6.906271208514999,2006-05-24
0.2847619047619047,14.557936507936509,-130.97158730158733,-7.144138865305005,2006-05-25
0.049523809523809526,17.050793650793647,-130.704126984127,-7.061756367265001,2006-05-26
0.09523809523809526,17.834920634920636,-130.94555555555553,-7.139873665145005,2006-05-27
0.08380952380952382,17.772222222222222,-131.08492063492062,-7.198905292622502,2006-05-28
0.04380952380952381,17.130952380952383,-130.43698412698413,-7.046820032227503,2006-05-29
0.14476190476190479,11.624603174603175,-130.8455555555556,-7.169656015650004,2006-05-30
0.22857142857142856,11.14761904761905,-130.60888888888888,-7.358282421290001,2006-05-31
0.5619047619047619,2.8357142857142854,-129.01396825396827,-6.1522796182325,2006-06-01
0.3580952380952381,-2.8714285714285714,-130.94571428571427,-7.0699509077400045,2006-06-02
8.771428571428572,1.661904761904762,-131.72206349206348,-7.2768815714225035,2006-06-03
0.49142857142857144,9.48968253968254,-130.4636507936508,-7.338610791970002,2006-06-04
0.18857142857142856,11.351587301587301,-129.7436507936508,-7.063482471842498,2006-06-05
0.3371428571428571,11.576190476190476,-130.35571428571427,-7.029224811055001,2006-06-06
0.2133333333333333,21.876984126984127,-130.6147619047619,-7.206783805372504,2006-06-07
0.9038095238095238,18.848412698412698,-131.41,-7.386166107720003,2006-06-08
0.005714285714285713,24.302380952380954,-131.59952380952384,-7.125352465532504,2006-06-09
4.213333333333333,13.438095238095238,-131.06238095238095,-7.457622445092502,2006-06-10
0.49142857142857144,9.48968253968254,-131.42825396825398,-7.4117393937825025,2006-06-11
0.039999999999999994,5.886507936507936,-130.9692063492064,-7.342820838499996,2006-06-12
0.38571428571428573,16.864285714285714,-131.47634920634923,-7.284826132060007,2006-06-13
0.14857142857142858,18.65793650793651,-131.01492063492063,-7.185306240714996,2006-06-14
0.04,18.349206349206348,-130.02063492063493,-7.567906490254993,2006-06-15
0.09904761904761906,18.379365079365076,-129.04349206349207,-6.099333184862502,2006-06-16
0.1,21.323809523809526,-129.78952380952379,-7.042699781769999,2006-06-17
0.6619047619047619,21.862698412698418,-129.42603174603175,-6.138517261985001,2006-06-18
0.22095238095238096,22.05952380952381,-131.02063492063488,-7.540294117005011,2006-06-19
0.00380952380952381,24.82698412698413,-130.26349206349207,-7.293984000747495,2006-06-20
0.003809523809523809,24.42619047619048,-129.8325396825397,-7.578089771717493,2006-06-21
0.00761904761904762,23.96904761904762,-130.10174603174602,-7.0390337115725,2006-06-22
0.48952380952380947,22.643650793650792,-131.12666666666667,-7.186748578127504,2006-06-23
0.02666666666666666,23.615079365079364,-130.3836507936508,-7.028516637960001,2006-06-24
0.0019047619047619045,24.48888888888889,-130.94571428571427,-7.0699509077400045,2006-06-25
0.005714285714285713,24.265079365079362,-130.78301587301587,-7.265243103960003,2006-06-26
0.011428571428571429,23.850000000000005,-130.63587301587302,-7.008765039620003,2006-06-27
0.01523809523809524,25.350000000000005,-131.29984126984127,-7.192303549587502,2006-06-28
0.02857142857142857,23.483333333333334,-130.41650793650794,-7.065653711392504,2006-06-29
0.15809523809523812,22.998412698412704,-131.34539682539685,-7.205986470095002,2006-06-30
0.8647619047619047,2.2071428571428573,-131.01492063492068,-7.200531231037503,2006-07-01
0.7466666666666666,-0.776984126984127,-130.4452380952381,-7.027205394427503,2006-07-02
1.0019047619047619,-0.6047619047619047,-128.90968253968256,-7.110534880445,2006-07-03
5.867619047619047,6.8849206349206336,-130.98031746031745,-7.128150698550006,2006-07-04
2.399047619047619,12.143650793650794,-130.4636507936508,-7.338610791970002,2006-07-05
11.340952380952382,12.028571428571427,-130.8153968253968,-7.350284319575001,2006-07-06
12.023809523809522,17.934126984126983,-130.60888888888888,-7.358282421290001,2006-07-07
0.2819047619047619,18.834920634920636,-131.0431746031746,-7.132415691877505,2006-07-08
0.00761904761904762,24.036507936507935,-132.12269841269844,-6.79140878057,2006-07-09
0.14095238095238094,12.592857142857142,-130.66190476190476,-7.203661240580003,2006-07-10
0.12761904761904766,10.171428571428573,-131.98777777777778,-7.100532865645002,2006-07-11
0.8038095238095238,10.61904761904762,-130.11206349206347,-7.460336635752498,2006-07-12
0.005714285714285713,24.302380952380954,-131.6709523809524,-7.069054138515,2006-07-13
0.02285714285714286,23.376190476190477,-130.63825396825396,-7.439244944802496,2006-07-14
0.011428571428571429,23.863492063492064,-130.6757142857143,-7.582746258900002,2006-07-15
0.48952380952380947,22.643650793650792,-129.3814285714286,-6.403240715025001,2006-07-16
0.0704761904761905,21.189682539682536,-129.9538095238095,-7.151131138017497,2006-07-17
0.1123809523809524,21.370634920634924,-131.8377777777778,-7.283084448545001,2006-07-18
1.5419047619047621,21.634126984126983,-130.94571428571427,-7.0699509077400045,2006-07-19
0.00380952380952381,24.71031746031746,-131.0169841269841,-7.516285291672508,2006-07-20
0.01523809523809524,25.8984126984127,-129.8287301587301,-7.599154970627492,2006-07-21
0.01523809523809524,25.59444444444445,-131.12730158730162,-7.175433501642514,2006-07-22
0.01523809523809524,24.93809523809524,-129.2698412698413,-6.165378731457503,2006-07-23
11.223809523809523,21.392857142857142,-130.55841269841272,-6.910524493445001,2006-07-24
3.833333333333333,23.738095238095237,-130.60936507936506,-6.9452950309174994,2006-07-25
0.0019047619047619045,24.48888888888889,-131.21904761904761,-7.067996526760009,2006-07-26
0.0019047619047619045,24.565079365079367,-130.78301587301587,-7.265243103960003,2006-07-27
0.003809523809523809,24.42619047619048,-131.20777777777778,-7.280573528930002,2006-07-28
0.14476190476190476,20.68253968253968,-131.53492063492064,-7.315866400455002,2006-07-29
24.75809523809524,20.159523809523815,-130.35571428571427,-7.029224811055001,2006-07-30
0.01523809523809524,24.888095238095236,-131.16285714285715,-7.100149315765007,2006-07-31
0.6323809523809524,2.8539682539682545,-130.93873015873018,-7.149510993560005,2006-08-01
0.8780952380952384,2.211904761904762,-130.18873015873018,-6.9622135999224986,2006-08-02
0.17142857142857143,0.4166666666666667,-129.89968253968254,-6.849291678842497,2006-08-03
0.024761904761904763,8.314285714285713,-129.8606349206349,-7.089020968569997,2006-08-04
0.06666666666666667,12.123015873015873,-131.36047619047616,-7.488978331142498,2006-08-05
0.14666666666666667,11.799999999999999,-129.83555555555554,-7.030575412012498,2006-08-06
0.0838095238095238,19.085714285714285,-130.31460317460315,-6.8652928615699995,2006-08-07
0.07428571428571429,19.2515873015873,-129.80412698412695,-7.036785836674998,2006-08-08
0.48952380952380947,22.643650793650792,-128.6009523809524,-7.604379347390002,2006-08-09
11.897142857142859,12.976190476190476,-129.5942857142857,-6.1667669707699995,2006-08-10
0.30476190476190473,9.644444444444444,-132.2288888888889,-7.193349894477506,2006-08-11
0.5228571428571429,4.344444444444444,-130.64920634920634,-7.663204212905002,2006-08-12
0.3409523809523809,17.025396825396825,-132.06031746031744,-7.3195810268024974,2006-08-13
0.3628571428571429,16.69047619047619,-130.6884126984127,-7.744316118357501,2006-08-14
1.9561904761904763,18.48015873015873,-129.23936507936506,-6.145929533322498,2006-08-15
1.6552380952380954,19.257142857142856,-130.20555555555555,-7.324507215059997,2006-08-16
0.0704761904761905,21.189682539682536,-131.70444444444442,-7.117346555095006,2006-08-17
0.5647619047619047,21.156349206349205,-131.1255555555556,-6.930791621880006,2006-08-18
0.06285714285714286,22.40634920634921,-131.39634920634919,-7.256498465062501,2006-08-19
0.011428571428571429,23.850000000000005,-130.44888888888886,-7.383195141177497,2006-08-20
2.2095238095238097,20.04285714285714,-130.54190476190476,-7.415004038374999,2006-08-21
0.01523809523809524,19.98888888888889,-131.19984126984127,-7.185893251810006,2006-08-22
0.03047619047619048,19.85079365079365,-129.7485714285714,-7.4016585225250004,2006-08-23
0.5580952380952381,18.885714285714286,-131.49190476190475,-6.9595202896200075,2006-08-24
